SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT
107781,Cash loans,F,N,Y,No child,225000.0,1210054.5,32580.0,1030500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Widow,Owner,0.072508,0,0,1,1.0,1
107783,Cash loans,F,N,Y,Two children,67500.0,508495.5,20164.5,454500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,1,0,4.0,2
107784,Revolving loans,M,Y,Y,No child,202500.0,495000.0,24750.0,495000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.02461,1,0,1,2.0,2
107785,Cash loans,F,N,Y,Two children,112500.0,81504.0,8905.5,72000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.011703,1,0,0,4.0,2
107786,Cash loans,F,N,N,One child,90000.0,675000.0,19737.0,675000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.018209,0,0,0,3.0,3
107787,Cash loans,M,N,Y,No child,157500.0,1528200.0,53248.5,1350000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.009334,1,0,0,2.0,2
107788,Cash loans,F,Y,Y,No child,135000.0,755190.0,33394.5,675000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.004849,0,0,0,2.0,2
107789,Revolving loans,F,N,Y,One child,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.018634,1,0,0,2.0,2
107791,Cash loans,F,N,Y,No child,112500.0,1360498.5,37543.5,1188000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.006852,0,0,0,1.0,3
107792,Cash loans,F,N,Y,One child,157500.0,1125000.0,31068.0,1125000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.0145199999999999,1,0,0,3.0,2
107793,Cash loans,M,Y,N,One child,157500.0,835380.0,35523.0,675000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,No or low rent,0.032561,1,0,1,3.0,1
107794,Revolving loans,M,Y,Y,No child,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.0060079999999999,1,0,0,1.0,2
107795,Cash loans,M,N,Y,No child,270000.0,278613.0,30136.5,252000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,2.0,1
107796,Revolving loans,M,Y,N,One child,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,0,0,3.0,2
107797,Cash loans,F,N,Y,No child,157500.0,1046142.0,30586.5,913500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.030755,0,0,0,2.0,2
107798,Cash loans,M,N,N,One child,202500.0,545040.0,20677.5,450000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.006629,1,0,0,3.0,2
107799,Cash loans,F,N,Y,One child,63000.0,152820.0,10341.0,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,1,0,3.0,2
107800,Cash loans,M,Y,Y,Two children,135000.0,545040.0,35617.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.016612,1,0,0,4.0,2
107802,Cash loans,F,N,N,No child,360000.0,1724220.0,45612.0,1350000.0,Family,Private worker,Lower Secondary & Secondary,Widow,Owner,0.030755,1,0,0,1.0,2
107803,Cash loans,M,Y,Y,Two children,90000.0,314100.0,21375.0,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,0,0,4.0,3
107804,Revolving loans,M,N,Y,One child,157500.0,135000.0,6750.0,135000.0,Family,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.0228,1,1,1,3.0,2
107805,Cash loans,F,Y,Y,Two children,180000.0,526500.0,25456.5,526500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,0,0,4.0,2
107806,Cash loans,F,N,Y,No child,112500.0,170640.0,11403.0,135000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.00823,1,0,1,2.0,2
107808,Cash loans,F,N,Y,No child,135000.0,454500.0,43150.5,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.0031219999999999,0,0,1,2.0,3
107809,Cash loans,M,Y,Y,One child,112500.0,251091.0,24961.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.003813,1,0,0,3.0,2
107810,Cash loans,F,N,Y,No child,189000.0,373500.0,30073.5,373500.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.026392,1,0,0,1.0,2
107812,Cash loans,F,Y,Y,No child,612000.0,882000.0,26869.5,882000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.00733,1,0,0,1.0,2
107813,Cash loans,M,N,Y,Two children,180000.0,783000.0,30604.5,783000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.0116569999999999,1,1,1,4.0,1
107814,Cash loans,F,N,Y,No child,45000.0,143910.0,15628.5,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.006852,1,1,0,2.0,3
107815,Cash loans,F,N,Y,No child,90000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.018029,1,0,1,2.0,3
107816,Cash loans,F,N,Y,No child,157500.0,900000.0,43429.5,900000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.026392,0,0,0,2.0,2
107818,Cash loans,M,Y,N,No child,135000.0,257391.0,18967.5,238500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,2.0,2
107819,Revolving loans,M,N,N,Two children,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.022625,1,0,0,3.0,2
107820,Cash loans,F,N,Y,No child,202500.0,271066.5,13986.0,234000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.00823,0,0,0,2.0,2
107821,Cash loans,F,N,Y,No child,99000.0,675000.0,22437.0,675000.0,Family,Public worker,Lower Secondary & Secondary,Married,Owner,0.0116569999999999,1,1,1,2.0,1
107822,Revolving loans,F,N,N,One child,121500.0,180000.0,9000.0,158547.9968396795,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0116569999999999,1,1,1,3.0,1
107823,Cash loans,M,N,Y,No child,405000.0,1169199.0,46498.5,1075500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.035792,1,0,0,2.0,2
107824,Cash loans,M,N,Y,No child,180000.0,495000.0,48222.0,495000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,1,1,2.0,1
107825,Cash loans,M,N,Y,No child,162000.0,634482.0,20596.5,454500.0,Family,Private worker,Lower Secondary & Secondary,Not Married,No or low rent,0.030755,1,0,0,1.0,2
107827,Cash loans,M,Y,Y,No child,112500.0,225000.0,14508.0,225000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.028663,1,0,0,1.0,2
107828,Cash loans,F,Y,N,No child,360000.0,1129500.0,31059.0,1129500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,1,0,2.0,3
107829,Cash loans,F,Y,Y,One child,99000.0,942300.0,36643.5,675000.0,Unaccompanied,Commercial associate,Higher education,Separated,Owner,0.04622,1,0,0,2.0,1
107830,Cash loans,F,N,N,No child,360000.0,1759180.5,61276.5,1606500.0,Family,Private worker,Higher education,Married,Owner,0.00823,1,0,0,2.0,2
107831,Cash loans,F,N,Y,One child,157500.0,785398.5,33403.5,702000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.020246,1,0,0,2.0,3
107832,Cash loans,F,N,Y,No child,135000.0,254700.0,27558.0,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,0,0,2.0,3
107833,Cash loans,F,N,N,No child,42750.0,107820.0,5634.0,90000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0116569999999999,0,0,0,2.0,1
107834,Cash loans,F,N,Y,Two children,121500.0,284400.0,13387.5,225000.0,Other,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.00702,1,1,0,4.0,2
107835,Cash loans,M,N,Y,No child,135000.0,770292.0,30676.5,688500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.025164,0,0,1,2.0,2
107836,Revolving loans,M,N,Y,No child,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.030755,1,0,0,2.0,2
107837,Cash loans,F,N,N,No child,135000.0,130320.0,13815.0,112500.0,Family,Commercial associate,Higher education,Not Married,No or low rent,0.072508,1,1,1,1.0,1
107840,Cash loans,F,N,Y,No child,112500.0,78192.0,6840.0,67500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.007114,1,1,0,2.0,2
107841,Cash loans,F,N,Y,No child,99000.0,229230.0,15448.5,202500.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.00963,1,1,0,1.0,2
107842,Cash loans,M,Y,Y,No child,270000.0,1078200.0,31653.0,900000.0,Family,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.00963,1,0,1,1.0,2
107844,Cash loans,F,N,Y,One child,225000.0,746280.0,59094.0,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.04622,1,0,0,2.0,1
107845,Cash loans,M,Y,N,No child,96750.0,135000.0,10575.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.018634,0,0,1,2.0,2
107846,Cash loans,F,Y,Y,No child,225000.0,1429461.0,45013.5,1170000.0,Family,Private worker,Lower Secondary & Secondary,Separated,Owner,0.072508,1,0,1,1.0,1
107848,Cash loans,F,N,Y,No child,157500.0,161730.0,7911.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0088659999999999,0,0,0,2.0,2
107851,Cash loans,F,Y,Y,No child,135000.0,1264428.0,37098.0,990000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.00733,1,0,1,2.0,2
107852,Cash loans,F,Y,Y,No child,202500.0,640458.0,28341.0,517500.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.010147,1,1,0,2.0,2
107853,Cash loans,M,Y,N,No child,180000.0,284400.0,8752.5,225000.0,Family,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.030755,0,0,0,2.0,2
107854,Cash loans,F,N,Y,No child,270000.0,1506816.0,48127.5,1350000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,0,2.0,2
107855,Cash loans,M,N,Y,One child,153000.0,369000.0,17329.5,369000.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.026392,1,0,0,2.0,2
107856,Cash loans,F,N,N,No child,81000.0,152820.0,7893.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.019101,0,0,0,1.0,2
107857,Cash loans,F,N,N,No child,135000.0,450000.0,23107.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,No or low rent,0.006305,1,0,0,1.0,3
107858,Cash loans,F,N,Y,One child,180000.0,517788.0,25312.5,427500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.025164,1,0,0,3.0,2
107859,Cash loans,F,N,N,No child,90000.0,381528.0,18684.0,315000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Tenant,0.010147,1,0,0,2.0,2
107860,Cash loans,M,Y,N,No child,180000.0,474408.0,25866.0,396000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.003813,0,0,0,2.0,2
107861,Cash loans,M,Y,Y,No child,180000.0,1214145.0,64818.0,1147500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.005002,0,0,0,2.0,3
107862,Cash loans,F,N,Y,No child,288000.0,803259.0,29641.5,670500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.020713,1,0,0,1.0,3
107863,Cash loans,M,Y,N,One child,112500.0,808650.0,31333.5,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.010556,1,1,0,3.0,3
107864,Revolving loans,F,Y,Y,One child,360000.0,765000.0,38250.0,765000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010032,1,0,0,3.0,2
107865,Cash loans,F,N,Y,No child,90000.0,305221.5,17172.0,252000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.025164,0,0,1,2.0,2
107866,Cash loans,M,Y,Y,No child,90000.0,521280.0,35392.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.022625,1,1,0,2.0,2
107868,Cash loans,M,Y,Y,One child,270000.0,780363.0,33061.5,697500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010276,1,0,1,3.0,2
107869,Cash loans,F,N,Y,No child,202500.0,533668.5,21294.0,477000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Tenant,0.022625,1,0,1,2.0,2
107870,Cash loans,F,N,Y,No child,45000.0,135000.0,6624.0,135000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.005144,1,1,1,2.0,2
107872,Revolving loans,F,N,N,Two children,139500.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,No or low rent,0.010032,1,0,0,3.0,2
107873,Cash loans,F,N,Y,One child,202500.0,953460.0,66487.5,900000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.008068,1,1,1,3.0,3
107874,Cash loans,F,N,N,No child,90000.0,225000.0,17775.0,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.01885,1,0,1,1.0,2
107875,Cash loans,F,N,Y,No child,90000.0,545040.0,20677.5,450000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.018801,0,0,0,1.0,2
107876,Cash loans,M,Y,Y,No child,225000.0,1054773.0,34987.5,945000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010147,1,0,0,2.0,2
107877,Cash loans,F,Y,N,No child,130500.0,776304.0,22378.5,648000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,No or low rent,0.020246,1,0,0,2.0,3
107878,Revolving loans,F,Y,N,One child,112500.0,337500.0,16875.0,337500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.026392,1,0,0,3.0,2
107879,Cash loans,F,N,Y,No child,166500.0,835605.0,24561.0,697500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.008625,1,1,0,2.0,2
107880,Cash loans,F,N,Y,No child,162000.0,180000.0,21361.5,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.022625,1,1,0,2.0,2
107881,Cash loans,F,N,Y,No child,60750.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.028663,0,0,1,2.0,2
107882,Cash loans,F,N,Y,One child,90000.0,107820.0,7632.0,90000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.009334,1,1,1,2.0,2
107883,Cash loans,F,N,N,No child,54000.0,67500.0,5350.5,67500.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,No or low rent,0.018801,1,1,1,2.0,2
107884,Cash loans,M,N,Y,One child,135000.0,941472.0,38475.0,841500.0,Unaccompanied,Private worker,Incomplete higher,Married,Owner,0.0088659999999999,1,0,0,3.0,2
107885,Cash loans,F,Y,Y,No child,135000.0,1002870.0,39901.5,922500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.010643,1,0,0,2.0,2
107886,Cash loans,F,N,Y,No child,90000.0,481495.5,34371.0,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.020246,0,0,1,2.0,3
107887,Cash loans,F,Y,Y,No child,270000.0,1086034.5,43069.5,999000.0,Family,Private worker,Higher education,Married,Owner,0.008575,1,0,0,2.0,2
107888,Cash loans,M,Y,N,No child,270000.0,1665000.0,43920.0,1665000.0,Unaccompanied,Public worker,Higher education,Married,Owner,0.072508,1,0,0,2.0,1
107889,Cash loans,M,N,N,No child,90000.0,314100.0,17167.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.0066709999999999,1,0,0,2.0,2
107890,Cash loans,M,Y,Y,No child,180000.0,1107981.0,32526.0,967500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.0116569999999999,1,0,1,2.0,1
107891,Cash loans,F,N,Y,No child,112500.0,573408.0,20727.0,495000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0096569999999999,0,0,1,2.0,2
107892,Revolving loans,M,Y,Y,No child,675000.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Not Married,No or low rent,0.072508,1,0,1,1.0,1
107893,Cash loans,F,N,N,No child,157500.0,360000.0,28570.5,360000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.032561,1,1,1,1.0,1
107894,Cash loans,F,N,Y,Two children,135000.0,477000.0,17653.5,477000.0,Unaccompanied,Public worker,Higher education,Married,Owner,0.0228,1,0,0,4.0,2
107895,Cash loans,F,N,N,No child,76500.0,314100.0,16573.5,225000.0,Unaccompanied,Private worker,Incomplete higher,Married,Owner,0.010147,1,0,0,2.0,2
107896,Cash loans,M,Y,N,Two children,162000.0,855000.0,24997.5,855000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.00702,1,1,0,4.0,2
107897,Cash loans,F,N,Y,No child,58500.0,98910.0,7164.0,90000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,0,0,0,2.0,2
107898,Cash loans,F,N,N,One child,135000.0,302206.5,12802.5,229500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.003813,1,0,0,2.0,2
107899,Cash loans,M,Y,N,No child,187200.0,467568.0,12460.5,306000.0,Other,Public worker,Higher education,Married,Tenant,0.035792,1,0,0,2.0,2
107900,Cash loans,F,N,N,No child,315000.0,521280.0,27292.5,450000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.072508,1,0,0,1.0,1
107901,Cash loans,M,N,Y,No child,247500.0,781920.0,43789.5,675000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.030755,1,0,0,2.0,2
107902,Cash loans,F,N,N,Two children,243000.0,728460.0,74772.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.006305,1,0,0,4.0,3
107903,Cash loans,M,Y,N,> Three children,90000.0,239850.0,25317.0,225000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.00712,1,0,0,5.0,2
107904,Cash loans,F,N,N,One child,135000.0,709879.5,36373.5,634500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.019101,1,0,0,3.0,2
107905,Cash loans,M,N,N,No child,81000.0,450000.0,24412.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.030755,1,1,0,2.0,2
107906,Cash loans,F,N,Y,No child,171000.0,1066500.0,45315.0,1066500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Separated,Owner,0.026392,0,0,1,1.0,2
107907,Cash loans,F,N,Y,No child,171000.0,254700.0,24939.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Widow,Owner,0.01885,0,0,0,1.0,2
107909,Cash loans,M,N,Y,No child,135000.0,1546020.0,45333.0,1350000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.04622,1,1,1,2.0,1
107910,Cash loans,F,N,Y,Two children,270000.0,485640.0,41674.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010966,1,0,0,4.0,2
107911,Cash loans,M,N,Y,One child,112500.0,355536.0,18153.0,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.016612,1,1,0,3.0,2
107912,Cash loans,F,N,Y,One child,112500.0,675000.0,29862.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,0,0,3.0,2
107914,Cash loans,F,Y,Y,No child,562500.0,766404.0,24853.5,549000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Separated,Owner,0.032561,1,0,0,1.0,1
107915,Cash loans,M,N,N,No child,112500.0,157500.0,15705.0,157500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,No or low rent,0.006207,1,1,1,1.0,2
107916,Cash loans,M,Y,Y,No child,202500.0,1197000.0,45720.0,1197000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.018801,1,1,0,2.0,2
107917,Cash loans,F,N,Y,No child,292500.0,632403.0,23971.5,436500.0,Family,Private worker,Lower Secondary & Secondary,Widow,Owner,0.010147,1,0,0,1.0,2
107918,Cash loans,F,N,Y,One child,126000.0,1078200.0,31653.0,900000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,0,0,3.0,2
107919,Cash loans,M,Y,Y,No child,180000.0,733500.0,23661.0,733500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.002042,1,0,0,2.0,3
107920,Cash loans,F,N,Y,No child,90000.0,284400.0,13963.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,1,0,2.0,2
107921,Cash loans,M,Y,N,One child,315000.0,1078200.0,28570.5,900000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.010032,1,0,0,3.0,2
